FID_data,__1,PURCHASE,FLOORSZ,TYPEDETCH,TPSEMIDTCH,TYPETRRD,TYPEBNGLW,TYPEFLAT,BLDPWW1,BLDPOSTW,BLD60S,BLD70S,BLD80S,BLD90S,BATH2,BEDS2,GARAGE1,CENTHEAT,UNEMPLOY,PROF,BLDINTW,X,Y,coords.x1,coords.x2,optional,FID_London,NAME,GSS_CODE,HECTARES,NONLD_AREA,ONS_INNER,LON,LAT
1622,1622,129995,108,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6.265580854,33.76215637,0,545100,187600,545100,187600,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.093822528,51.56810172
283,283,129999,108,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5.083932854,26.20221273,1,526100,168100,526100,168100,TRUE,20,Merton,E09000024,3762.466,0,F,-0.187156709,51.39740584
64,64,130000,85,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6.139240506,34.17953668,0,529600,163500,529600,163500,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.13854622,51.3552724
130,130,130000,79,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5.951352019,48.4373851,0,532300,165100,532300,165100,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.09919323,51.36903042
384,384,130000,85,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.184059162,54.27696347,0,524600,169500,524600,169500,TRUE,20,Merton,E09000024,3762.466,0,F,-0.208217838,51.4103209
405,405,130000,80,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.735204393,33.16257188,1,529200,169800,529200,169800,TRUE,20,Merton,E09000024,3762.466,0,F,-0.141995959,51.41198766
475,475,130000,76,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,6.32283992,42.10244239,0,527700,170700,527700,170700,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.163230964,51.42041674
617,617,130000,68,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6.816326531,48.71125337,0,529900,172400,529900,172400,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.130981794,51.43519607
646,646,130000,88,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,5.510179203,56.7651152,0,528600,172900,528600,172900,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.149494183,51.43998666
705,705,130000,85,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2.813248204,40.63157895,0,548200,173400,548200,173400,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.13255572,51.43969063
790,790,130000,93,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.233236152,56.46331058,0,525600,174600,525600,174600,TRUE,21,Wandsworth,E09000032,3522.022,95.6,T,-0.192036144,51.45593972
853,853,130000,103,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3.398058252,35.35383114,0,548300,175300,548300,175300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.134790049,51.4567385
890,890,130000,95,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,6.886489641,43.26303928,0,537800,175700,537800,175700,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.016101246,51.46298713
993,993,130000,73,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,11.39819674,26.6382345,0,537000,177100,537000,177100,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.027068635,51.47576348
1008,1008,130000,92,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,3.948977809,28.15982331,0,508700,177400,508700,177400,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.434338512,51.48460754
1184,1184,130000,61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.763483706,46.78016812,0,516200,181100,516200,181100,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.32514122,51.51637408
1467,1467,130000,103,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.197545071,30.79197276,1,545200,185400,545200,185400,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.094355854,51.54830589
1599,1599,130000,65,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,9.692114358,35.75229802,0,530800,187300,530800,187300,TRUE,27,Islington,E09000019,1485.664,0,T,-0.112513964,51.56890472
1744,1744,130000,80,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,13.03362297,25.23215929,1,534000,188900,534000,188900,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.065754416,51.58253282
1867,1867,130000,48,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.983378708,51.68834966,0,524500,190300,524500,190300,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.202311613,51.59729511
1911,1911,130000,75,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,4.425689584,36.72863924,0,515100,191000,515100,191000,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.337746917,51.60558678
1920,1920,130000,72,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,8.244346734,27.38034716,0,521300,191100,521300,191100,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.248216967,51.60518397
1921,1921,130000,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.278555827,50.07473842,0,524900,191100,524900,191100,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.196254045,51.60439686
2020,2020,130000,56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.738062756,46.97533416,1,526400,194200,526400,194200,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.173485029,51.63192416
2034,2034,130000,68,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.656361474,41.81501401,1,532200,194700,532200,194700,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.089533656,51.63508458
327,327,131000,87,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3.477278433,47.961664,1,541400,168600,541400,168600,TRUE,2,Bromley,E09000006,15013.487,0,F,0.032858258,51.39829178
396,396,131000,53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.256244218,60.43772798,0,518900,169700,518900,169700,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.290078159,51.41334273
397,397,131000,53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3.256244218,60.43772798,0,518900,169700,518900,169700,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.290078159,51.41334273
573,573,131000,84,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,4.929429113,45.84821912,0,517100,171900,517100,171900,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.31522498,51.43349264
1071,1071,131000,120,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,12.9285939,23.05304546,0,536400,178600,536400,178600,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.035124266,51.48938935
1168,1168,131000,90,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,4.894360845,38.88718578,0,515600,180600,515600,180600,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.333949435,51.51200286
1384,1384,131000,123,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,12.25791214,18.45637584,0,542300,184300,542300,184300,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.052110716,51.53915947
1520,1520,131000,143,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,11.70118995,24.60527517,0,535600,186000,535600,186000,TRUE,28,Hackney,E09000012,1904.902,0,T,-0.043792681,51.55608732
38,38,132000,109,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3.538283063,40.53970939,0,536700,162700,536700,162700,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.036938435,51.34641828
392,392,132000,67,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3.477278433,47.961664,0,540600,169600,540600,169600,TRUE,2,Bromley,E09000006,15013.487,0,F,0.021761033,51.40747771
473,473,132000,58,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.852414542,60.39102933,0,526100,170700,526100,170700,TRUE,20,Merton,E09000024,3762.466,0,F,-0.186232043,51.420775
482,482,132000,53,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5.450193335,41.17902037,1,526800,170800,526800,170800,TRUE,20,Merton,E09000024,3762.466,0,F,-0.176133227,51.42151762
610,610,132000,108,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,8.873171516,24.5353706,1,536600,172300,536600,172300,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.034679358,51.43272129
619,619,132000,117,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,6.00088574,27.68787849,0,542300,172400,542300,172400,TRUE,2,Bromley,E09000006,15013.487,0,F,0.047313939,51.43221691
875,875,132000,94,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.82441746,39.10037417,0,543100,175500,543100,175500,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.060069548,51.4598744
937,937,132000,119,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.876272514,28.83126935,1,545900,176300,545900,176300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.100679737,51.46634874
952,952,132000,83,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,10.05735628,36.218394,0,536100,176600,536100,176600,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.04021395,51.47148711
1516,1516,132000,85,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,3.554543863,34.74943482,1,510900,186000,510900,186000,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.399956297,51.56148546
1677,1677,132000,76,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,2.535971223,47.43340977,0,510800,188200,510800,188200,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.400704513,51.58128068
2060,2060,132000,74,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.371310137,40.68505687,0,526700,195900,526700,195900,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.168536735,51.64713574
2069,2069,132000,70,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,4.371310137,40.68505687,0,526900,196400,526900,196400,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.165465862,51.65158447
330,330,132500,84,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,5.735204393,33.16257188,1,529100,168700,529100,168700,TRUE,20,Merton,E09000024,3762.466,0,F,-0.143833693,51.40212372
1195,1195,132500,85,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,9.747153059,23.94197952,0,541600,181400,541600,181400,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.040856981,51.51327395
1206,1206,132500,45,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,13.51200447,22.25486596,0,534700,181800,534700,181800,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.058375669,51.51855642
1650,1650,132500,98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,6.565656566,34.40638681,1,546800,187800,546800,187800,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.118419497,51.56945889
158,158,132950,68,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3.116699132,52.4138632,0,518100,165900,518100,165900,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.302842445,51.37935285
2088,2088,132995,95,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,7.612403101,22.35818362,1,535300,197500,535300,197500,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.043679112,51.6595111
288,288,133000,48,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,2.966314731,56.22805956,0,518800,168200,518800,168200,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.292018104,51.39988072
342,342,133000,72,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.038086498,41.76796283,0,536600,168900,536600,168900,TRUE,2,Bromley,E09000006,15013.487,0,F,-0.035989822,51.40216433
1179,1179,133000,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.467830882,50.03441946,0,524300,181000,524300,181000,TRUE,23,Kensington and Chelsea,E09000020,1238.379,25.994,T,-0.208485836,51.51375076
1613,1613,133000,53,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.936280045,60.47180097,0,529000,187500,529000,187500,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.138400241,51.57111701
376,376,133150,122,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6.429780034,28.28374823,0,528100,169400,528100,169400,TRUE,20,Merton,E09000024,3762.466,0,F,-0.157950577,51.40864209
1702,1702,133250,92,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4.307805596,32.92851228,1,546800,188400,546800,188400,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.118670244,51.57485063
503,503,133500,69,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3.835440326,42.1559938,0,512200,171100,512200,171100,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.385946421,51.42729317
1045,1045,133750,60,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,13.59783589,21.40041003,0,532800,178200,532800,178200,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.087102146,51.48665144
227,227,134000,88,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,6.091248345,35.21728049,0,534700,167200,534700,167200,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.063936078,51.38734
289,289,134000,84,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,3.857260726,47.03294345,0,521100,168200,521100,168200,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.258967361,51.39939428
492,492,134000,90,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4.639175258,30.74673426,0,547000,170900,547000,170900,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.114263174,51.41753714
666,666,134000,87,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4.076433121,35.34047919,1,513600,173100,513600,173100,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.365173683,51.44499209
1084,1084,134000,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.173089775,44.42797134,0,529800,178800,529800,178800,TRUE,24,Westminster,E09000033,2203.005,54.308,T,-0.1300695,51.49274076
1487,1487,134000,72,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.526020817,42.96708321,0,523600,185700,523600,185700,TRUE,8,Brent,E09000005,4323.27,0,F,-0.216919239,51.55614843
1504,1504,134000,71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3.554543863,34.74943482,1,511000,185900,511000,185900,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.398545704,51.56056689
1675,1675,134000,77,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,7.819087773,34.50417233,0,539100,188100,539100,188100,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.007497726,51.57410748
445,445,134500,94,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,2.9379361,61.83660677,0,516300,170400,516300,170400,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.327222195,51.42017428
502,502,134500,93,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2.95737895,49.54213764,0,543700,171000,543700,171000,TRUE,2,Bromley,E09000006,15013.487,0,F,0.066874239,51.41928206
566,566,134950,122,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3.835440326,42.1559938,0,512800,171800,512800,171800,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.37709586,51.43346634
915,915,134995,92,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.5933897,32.72055248,1,547300,176000,547300,176000,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.120697249,51.4632901
1421,1421,134995,110,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3.701188455,27.1791466,0,552000,184800,552000,184800,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.192103894,51.54112341
5,5,135000,101,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2.547548421,43.79504393,0,542000,159300,542000,159300,TRUE,2,Bromley,E09000006,15013.487,0,F,0.037765288,51.31456256
55,55,135000,97,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,3.2639167,48.08615241,0,526600,163200,526600,163200,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.181718627,51.35325247
210,210,135000,54,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,3.758073987,49.92374728,0,518900,166900,518900,166900,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.291016659,51.3881745
223,223,135000,92,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4.788519637,37.74218918,0,536600,167100,536600,167100,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.036682664,51.38598703
236,236,135000,72,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.966314731,56.22805956,0,517800,167500,517800,167500,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.306620682,51.3937972
250,250,135000,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2.966314731,56.22805956,0,517800,167600,517800,167600,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.306587487,51.39469607
560,560,135000,67,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,4.929429113,45.84821912,1,517900,171700,517900,171700,TRUE,19,Richmond upon Thames,E09000027,5876.111,135.443,F,-0.303786985,51.43152896
613,613,135000,90,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,4.639175258,30.74673426,0,547900,172300,547900,172300,TRUE,14,Bexley,E09000004,6428.649,370.619,F,0.127782516,51.42988401
672,672,135000,93,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.380522655,29.16307904,0,543900,173100,543900,173100,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.070602071,51.43810347
858,858,135000,78,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,4.379435693,37.0879376,0,514300,175400,514300,175400,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.35436096,51.4655256
1001,1001,135000,97,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.246628487,31.53874471,1,512700,177300,512700,177300,TRUE,3,Hounslow,E09000018,5658.541,60.755,F,-0.376780821,51.48292554
1032,1032,135000,54,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,5.742211362,53.53355392,0,539900,177900,539900,177900,TRUE,13,Greenwich,E09000011,5044.19,310.785,F,0.014983578,51.48224324
1214,1214,135000,40,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.398523985,71.25,0,532300,181900,532300,181900,TRUE,32,City of London,E09000001,314.942,24.546,T,-0.092911959,51.52002248
1277,1277,135000,120,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,9.541136042,21.81167087,0,541600,182900,541600,182900,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.041459834,51.52675409
1294,1294,135000,72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3.076672636,44.71394674,1,507200,183200,507200,183200,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.454171341,51.53703139
1325,1325,135000,80,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.297438124,33.35071514,1,517500,183600,517500,183600,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.305578171,51.53857645
1368,1368,135000,62,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,6.532086,43.31857254,0,524200,184200,524200,184200,TRUE,8,Brent,E09000005,4323.27,0,F,-0.208797738,51.54253458
1385,1385,135000,151,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,12.25791214,18.45637584,0,542300,184300,542300,184300,TRUE,30,Newham,E09000025,3857.806,237.637,T,0.052110716,51.53915947
1500,1500,135000,115,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.197545071,30.79197276,1,545000,185800,545000,185800,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.091638042,51.5519519
1703,1703,135000,115,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3.258845438,45.66968281,0,508300,188500,508300,188500,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.436682516,51.58446343
1749,1749,135000,86,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4.00056346,36.47798742,1,552000,188900,552000,188900,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.193876713,51.57796529
1888,1888,135000,82,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4.949182501,31.05590062,1,515600,190600,515600,190600,TRUE,7,Harrow,E09000015,5046.33,0,F,-0.330661188,51.60188893
1947,1947,135000,79,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,4.384799362,40.93450736,1,520200,191600,520200,191600,TRUE,9,Barnet,E09000003,8674.837,0,F,-0.263923539,51.60991399
497,497,135500,55,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,3.045312787,65.94396264,0,525000,171000,525000,171000,TRUE,20,Merton,E09000024,3762.466,0,F,-0.201939717,51.42371515
1977,1977,135500,83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.411213128,29.54909159,1,537000,192200,537000,192200,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,-0.02118898,51.61146851
1177,1177,135750,55,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3.920543649,28.84806805,0,506600,181000,506600,181000,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.463485969,51.51736874
53,53,136000,84,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3.398058252,52.16847373,0,525200,163200,525200,163200,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.201815309,51.35356274
349,349,136000,107,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,5.080633652,25.87891233,1,547000,169000,547000,169000,TRUE,2,Bromley,E09000006,15013.487,0,F,0.113475503,51.40046275
528,528,136000,100,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.761930011,34.15409055,0,535900,171300,535900,171300,TRUE,12,Lewisham,E09000023,3531.706,16.795,T,-0.045127926,51.42390227
1729,1729,136000,84,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,10.44087491,29.07941201,0,532200,188700,532200,188700,TRUE,29,Haringey,E09000014,2959.837,0,T,-0.091796516,51.58116052
1738,1738,136000,90,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,4.307805596,32.92851228,0,547200,188800,547200,188800,TRUE,17,Redbridge,E09000026,5644.225,2.3,F,0.124606584,51.5783408
2071,2071,136000,88,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,7.612403101,22.35818362,1,534900,196600,534900,196600,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.04980646,51.65151892
2096,2096,136500,100,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,5.292479109,32.62234385,0,532600,198000,532600,198000,TRUE,15,Enfield,E09000010,8220.025,0,F,-0.08250525,51.66464831
178,178,137000,72,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2.688271037,37.82325392,0,522500,166200,522500,166200,TRUE,18,Sutton,E09000029,4384.698,0,F,-0.2395402,51.38111677
251,251,137000,65,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,2.966314731,56.22805956,0,518100,167600,518100,167600,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.302276923,51.39463369
845,845,137000,72,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,7.08739468,41.77090779,0,534400,175200,534400,175200,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.065210555,51.45931114
911,911,137000,84,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,8.880778589,43.64223223,0,532100,176000,532100,176000,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.098002032,51.46704275
1103,1103,137000,90,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,9.028553198,35.72660434,0,531600,179200,531600,179200,TRUE,11,Southwark,E09000028,2991.34,105.139,T,-0.104004235,51.49591961
1223,1223,137000,127,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,3.678817403,30.57909605,0,508500,182100,508500,182100,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.435771764,51.52689495
1354,1354,137000,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9.733333333,35.6557377,1,525400,184000,525400,184000,TRUE,25,Camden,E09000007,2178.932,0,T,-0.191571943,51.54047159
2019,2019,137000,147,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,5.679335955,30.34567146,0,539100,193900,539100,193900,TRUE,16,Waltham Forest,E09000031,3880.793,0,F,0.009798235,51.62623105
333,333,137500,77,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2.845649583,52.20074349,0,541600,168700,541600,168700,TRUE,2,Bromley,E09000006,15013.487,0,F,0.03577155,51.39914059
401,401,137500,94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3.256244218,60.43772798,1,519400,169800,519400,169800,TRUE,0,Kingston upon Thames,E09000021,3726.117,0,F,-0.28285735,51.4141365
570,570,137500,82,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,8.803066875,34.75506446,0,532600,171800,532600,171800,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.092381428,51.42917789
1113,1113,137500,67,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4.800317376,54.69387755,1,518300,179500,518300,179500,TRUE,4,Ealing,E09000009,5554.428,0,F,-0.295423888,51.50155651
1515,1515,137500,76,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2.929310647,39.28374148,1,510500,186000,510500,186000,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.40572501,51.56156398
329,329,137700,99,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,6.32777895,28.30169628,1,528800,168700,528800,168700,TRUE,20,Merton,E09000024,3762.466,0,F,-0.148144592,51.40219193
218,218,138000,88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4.860874503,39.7921161,1,533700,167000,533700,167000,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.078375832,51.38577899
284,284,138000,112,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.053608754,32.60733116,1,531700,168100,531700,168100,TRUE,1,Croydon,E09000008,8649.441,0,F,-0.106696012,51.39613324
312,312,138000,60,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.966673088,45.34701141,0,523300,168400,523300,168400,TRUE,20,Merton,E09000024,3762.466,0,F,-0.22728497,51.40071794
959,959,138000,71,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,10.63429914,31.82865039,0,531000,176700,531000,176700,TRUE,10,Lambeth,E09000022,2724.94,43.927,T,-0.113571216,51.47358987
1183,1183,138000,79,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5.508474576,28.81740299,1,511300,181100,511300,181100,TRUE,6,Hillingdon,E09000017,11570.063,0,F,-0.395737356,51.51736096
1315,1315,138000,59,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8.751436231,33.59539789,0,536000,183400,536000,183400,TRUE,26,Tower Hamlets,E09000030,2157.501,179.707,T,-0.039030834,51.53262439
1429,1429,138000,63,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.526020817,42.96708321,1,524200,185000,524200,185000,TRUE,8,Brent,E09000005,4323.27,0,F,-0.20851529,51.54972501
1533,1533,138000,59,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,10.04070556,38.62716049,0,533700,186300,533700,186300,TRUE,28,Hackney,E09000012,1904.902,0,T,-0.071071737,51.55923712
1938,1938,138000,80,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,4.717948718,24.66960352,1,549200,191400,549200,191400,TRUE,5,Havering,E09000016,11445.735,210.763,F,0.154557155,51.60117851
